frame_nmr;license_number;license_number_score;time_of_operation
140;Tablica 1;0,889515892;0,436999559
141;Tablica 1;0,881130867;0,458001137
142;Tablica 1;0,89083349;0,434001923
143;Tablica 1;0,90275339;0,420999289
144;Tablica 1;0,904221185;0,428000212
;;;
;;0,893690965;0,435600424
